station,zip,customer_id,street
Downtown Berkeley,94702,1038,2687 Sycamore Court
Ashby,94702,1038,2687 Sycamore Court
North Berkeley,94702,1039,65542 3rd Way
Downtown Berkeley,94702,1039,65542 3rd Way
Ashby,94702,1039,65542 3rd Way
North Berkeley,94702,1040,7 Bultman Alley
Downtown Berkeley,94702,1040,7 Bultman Alley
Ashby,94702,1040,7 Bultman Alley
North Berkeley,94702,1041,7068 Rusk Park
Downtown Berkeley,94702,1041,7068 Rusk Park
Ashby,94702,1041,7068 Rusk Park
North Berkeley,94702,1042,93 Hayes Street
Downtown Berkeley,94702,1042,93 Hayes Street
Ashby,94702,1042,93 Hayes Street
North Berkeley,94702,1043,93469 Manufacturers Trail
Downtown Berkeley,94702,1043,93469 Manufacturers Trail
Ashby,94702,1043,93469 Manufacturers Trail
North Berkeley,94702,1044,98878 Nobel Plaza
Downtown Berkeley,94702,1044,98878 Nobel Plaza
Ashby,94702,1044,98878 Nobel Plaza
North Berkeley,94702,1045,34 Corscot Point
Downtown Berkeley,94702,1045,34 Corscot Point
Ashby,94702,1045,34 Corscot Point
North Berkeley,94702,1046,5 Kensington Circle
Downtown Berkeley,94702,1046,5 Kensington Circle
Ashby,94702,1046,5 Kensington Circle
North Berkeley,94702,1047,847 Luster Point
Downtown Berkeley,94702,1047,847 Luster Point
Ashby,94702,1047,847 Luster Point
North Berkeley,94702,1048,4438 Dunning Park
Downtown Berkeley,94702,1048,4438 Dunning Park
Ashby,94702,1048,4438 Dunning Park
North Berkeley,94702,1049,57 Warrior Point
Downtown Berkeley,94702,1049,57 Warrior Point
Ashby,94702,1049,57 Warrior Point
North Berkeley,94702,1050,5009 Lakeland Drive
Downtown Berkeley,94702,1050,5009 Lakeland Drive
Ashby,94702,1050,5009 Lakeland Drive
North Berkeley,94702,1051,92505 Caliangt Pass
Downtown Berkeley,94702,1051,92505 Caliangt Pass
Ashby,94702,1051,92505 Caliangt Pass
North Berkeley,94702,1052,601 Vahlen Street
Downtown Berkeley,94702,1052,601 Vahlen Street
Ashby,94702,1052,601 Vahlen Street
North Berkeley,94702,1053,18373 Golf View Pass
Downtown Berkeley,94702,1053,18373 Golf View Pass
Ashby,94702,1053,18373 Golf View Pass
North Berkeley,94702,1054,6 Beilfuss Road
Downtown Berkeley,94702,1054,6 Beilfuss Road
Ashby,94702,1054,6 Beilfuss Road
North Berkeley,94702,1055,6 Oakridge Hill
Downtown Berkeley,94702,1055,6 Oakridge Hill
Ashby,94702,1055,6 Oakridge Hill
North Berkeley,94702,1056,816 Farwell Hill
Downtown Berkeley,94702,1056,816 Farwell Hill
Ashby,94702,1056,816 Farwell Hill
North Berkeley,94702,1057,3 Bultman Point
Downtown Berkeley,94702,1057,3 Bultman Point
Ashby,94702,1057,3 Bultman Point
North Berkeley,94702,1058,523 Westend Junction
Downtown Berkeley,94702,1058,523 Westend Junction
Ashby,94702,1058,523 Westend Junction
North Berkeley,94702,1059,7 Oriole Court
Downtown Berkeley,94702,1059,7 Oriole Court
Ashby,94702,1059,7 Oriole Court
North Berkeley,94702,1060,80371 Walton Lane
Downtown Berkeley,94702,1060,80371 Walton Lane
Ashby,94702,1060,80371 Walton Lane
North Berkeley,94702,1061,171 Prentice Court
Downtown Berkeley,94702,1061,171 Prentice Court
Ashby,94702,1061,171 Prentice Court
North Berkeley,94702,1062,36 Florence Plaza
Downtown Berkeley,94702,1062,36 Florence Plaza
Ashby,94702,1062,36 Florence Plaza
North Berkeley,94702,1063,119 Sachtjen Junction
Downtown Berkeley,94702,1063,119 Sachtjen Junction
Ashby,94702,1063,119 Sachtjen Junction
North Berkeley,94702,1064,58 Chinook Drive
Downtown Berkeley,94702,1064,58 Chinook Drive
Ashby,94702,1064,58 Chinook Drive
North Berkeley,94702,1065,28 Hazelcrest Lane
Downtown Berkeley,94702,1065,28 Hazelcrest Lane
Ashby,94702,1065,28 Hazelcrest Lane
North Berkeley,94702,1066,43896 Tomscot Way
Downtown Berkeley,94702,1066,43896 Tomscot Way
Ashby,94702,1066,43896 Tomscot Way
North Berkeley,94702,1067,15219 Lien Court
Downtown Berkeley,94702,1067,15219 Lien Court
Ashby,94702,1067,15219 Lien Court
North Berkeley,94702,1068,54784 Pierstorff Junction
Downtown Berkeley,94702,1068,54784 Pierstorff Junction
Ashby,94702,1068,54784 Pierstorff Junction
North Berkeley,94702,1069,80232 6th Pass
Downtown Berkeley,94702,1069,80232 6th Pass
Ashby,94702,1069,80232 6th Pass
North Berkeley,94702,1070,27316 Stuart Court
Downtown Berkeley,94702,1070,27316 Stuart Court
Ashby,94702,1070,27316 Stuart Court
North Berkeley,94702,1071,935 Mcbride Drive
Downtown Berkeley,94702,1071,935 Mcbride Drive
Ashby,94702,1071,935 Mcbride Drive
North Berkeley,94702,1072,6127 Evergreen Plaza
Downtown Berkeley,94702,1072,6127 Evergreen Plaza
Ashby,94702,1072,6127 Evergreen Plaza
North Berkeley,94702,1073,27220 Fieldstone Hill
Downtown Berkeley,94702,1073,27220 Fieldstone Hill
Ashby,94702,1073,27220 Fieldstone Hill
North Berkeley,94702,1074,1416 Homewood Way
Downtown Berkeley,94702,1074,1416 Homewood Way
Ashby,94702,1074,1416 Homewood Way
North Berkeley,94702,1075,45 Straubel Parkway
Downtown Berkeley,94702,1075,45 Straubel Parkway
Ashby,94702,1075,45 Straubel Parkway
North Berkeley,94702,1076,5334 Sugar Junction
Downtown Berkeley,94702,1076,5334 Sugar Junction
Ashby,94702,1076,5334 Sugar Junction
North Berkeley,94702,1077,20966 Del Mar Trail
Downtown Berkeley,94702,1077,20966 Del Mar Trail
Ashby,94702,1077,20966 Del Mar Trail
North Berkeley,94702,1078,89 Village Way
Downtown Berkeley,94702,1078,89 Village Way
Ashby,94702,1078,89 Village Way
North Berkeley,94702,1079,46543 Blaine Point
Downtown Berkeley,94702,1079,46543 Blaine Point
Ashby,94702,1079,46543 Blaine Point
North Berkeley,94702,1080,69 Rutledge Trail
Downtown Berkeley,94702,1080,69 Rutledge Trail
Ashby,94702,1080,69 Rutledge Trail
North Berkeley,94702,1081,31949 Lighthouse Bay Lane
Downtown Berkeley,94702,1081,31949 Lighthouse Bay Lane
Ashby,94702,1081,31949 Lighthouse Bay Lane
North Berkeley,94702,1082,86 Manitowish Crossing
Downtown Berkeley,94702,1082,86 Manitowish Crossing
Ashby,94702,1082,86 Manitowish Crossing
North Berkeley,94702,1083,1 Carey Place
Downtown Berkeley,94702,1083,1 Carey Place
Ashby,94702,1083,1 Carey Place
North Berkeley,94702,1084,62999 Alpine Place
Downtown Berkeley,94702,1084,62999 Alpine Place
Ashby,94702,1084,62999 Alpine Place
North Berkeley,94702,1085,7617 American Center
Downtown Berkeley,94702,1085,7617 American Center
Ashby,94702,1085,7617 American Center
North Berkeley,94702,1086,91952 Cody Park
Downtown Berkeley,94702,1086,91952 Cody Park
Ashby,94702,1086,91952 Cody Park
North Berkeley,94702,1087,5537 Shelley Hill
Downtown Berkeley,94702,1087,5537 Shelley Hill
Ashby,94702,1087,5537 Shelley Hill
North Berkeley,94702,1088,139 Gale Point
Downtown Berkeley,94702,1088,139 Gale Point
Ashby,94702,1088,139 Gale Point
North Berkeley,94702,1089,5915 John Wall Park
Downtown Berkeley,94702,1089,5915 John Wall Park
Ashby,94702,1089,5915 John Wall Park
North Berkeley,94702,1090,32 Mcguire Point
Downtown Berkeley,94702,1090,32 Mcguire Point
Ashby,94702,1090,32 Mcguire Point
North Berkeley,94702,1091,377 Rigney Plaza
Downtown Berkeley,94702,1091,377 Rigney Plaza
Ashby,94702,1091,377 Rigney Plaza
North Berkeley,94702,1092,2193 Basil Park
Downtown Berkeley,94702,1092,2193 Basil Park
Ashby,94702,1092,2193 Basil Park
North Berkeley,94702,1093,77748 Summer Ridge Street
Downtown Berkeley,94702,1093,77748 Summer Ridge Street
Ashby,94702,1093,77748 Summer Ridge Street
North Berkeley,94702,1094,56703 John Wall Pass
Downtown Berkeley,94702,1094,56703 John Wall Pass
Ashby,94702,1094,56703 John Wall Pass
North Berkeley,94702,1095,91136 Sunnyside Center
Downtown Berkeley,94702,1095,91136 Sunnyside Center
Ashby,94702,1095,91136 Sunnyside Center
North Berkeley,94702,1096,9 Logan Trail
Downtown Berkeley,94702,1096,9 Logan Trail
Ashby,94702,1096,9 Logan Trail
North Berkeley,94702,1097,9 Mifflin Parkway
Downtown Berkeley,94702,1097,9 Mifflin Parkway
Ashby,94702,1097,9 Mifflin Parkway
North Berkeley,94702,1098,76 Browning Center
Downtown Berkeley,94702,1098,76 Browning Center
Ashby,94702,1098,76 Browning Center
North Berkeley,94702,1099,4388 Luster Junction
Downtown Berkeley,94702,1099,4388 Luster Junction
Ashby,94702,1099,4388 Luster Junction
North Berkeley,94702,1100,569 Jackson Street
Downtown Berkeley,94702,1100,569 Jackson Street
Ashby,94702,1100,569 Jackson Street
North Berkeley,94702,1101,893 Laurel Junction
Downtown Berkeley,94702,1101,893 Laurel Junction
Ashby,94702,1101,893 Laurel Junction
North Berkeley,94702,1102,8 Coolidge Drive
Downtown Berkeley,94702,1102,8 Coolidge Drive
Ashby,94702,1102,8 Coolidge Drive
North Berkeley,94702,1103,18651 Kropf Place
Downtown Berkeley,94702,1103,18651 Kropf Place
Ashby,94702,1103,18651 Kropf Place
North Berkeley,94702,1104,27878 Tony Drive
Downtown Berkeley,94702,1104,27878 Tony Drive
Ashby,94702,1104,27878 Tony Drive
North Berkeley,94702,1105,5045 Mcbride Trail
Downtown Berkeley,94702,1105,5045 Mcbride Trail
Ashby,94702,1105,5045 Mcbride Trail
North Berkeley,94702,1106,66 Lotheville Place
Downtown Berkeley,94702,1106,66 Lotheville Place
Ashby,94702,1106,66 Lotheville Place
North Berkeley,94702,1107,56469 Lyons Plaza
Downtown Berkeley,94702,1107,56469 Lyons Plaza
Ashby,94702,1107,56469 Lyons Plaza
North Berkeley,94702,1108,31 Mcbride Crossing
Downtown Berkeley,94702,1108,31 Mcbride Crossing
Ashby,94702,1108,31 Mcbride Crossing
North Berkeley,94702,1109,79 Commercial Road
Downtown Berkeley,94702,1109,79 Commercial Road
Ashby,94702,1109,79 Commercial Road
North Berkeley,94702,1110,94651 Di Loreto Place
Downtown Berkeley,94702,1110,94651 Di Loreto Place
Ashby,94702,1110,94651 Di Loreto Place
North Berkeley,94702,1111,53943 Melrose Way
Downtown Berkeley,94702,1111,53943 Melrose Way
Ashby,94702,1111,53943 Melrose Way
North Berkeley,94702,1112,24 Sunfield Junction
Downtown Berkeley,94702,1112,24 Sunfield Junction
Ashby,94702,1112,24 Sunfield Junction
North Berkeley,94702,1113,4243 Sugar Park
Downtown Berkeley,94702,1113,4243 Sugar Park
Ashby,94702,1113,4243 Sugar Park
North Berkeley,94702,1114,12070 Northland Junction
Downtown Berkeley,94702,1114,12070 Northland Junction
Ashby,94702,1114,12070 Northland Junction
North Berkeley,94702,1115,6 Elmside Parkway
Downtown Berkeley,94702,1115,6 Elmside Parkway
Ashby,94702,1115,6 Elmside Parkway
North Berkeley,94702,1116,5255 8th Place
Downtown Berkeley,94702,1116,5255 8th Place
Ashby,94702,1116,5255 8th Place
North Berkeley,94702,1117,43 Park Meadow Crossing
Downtown Berkeley,94702,1117,43 Park Meadow Crossing
Ashby,94702,1117,43 Park Meadow Crossing
North Berkeley,94702,1118,1039 Logan Avenue
Downtown Berkeley,94702,1118,1039 Logan Avenue
Ashby,94702,1118,1039 Logan Avenue
North Berkeley,94702,1119,85157 Buena Vista Center
Downtown Berkeley,94702,1119,85157 Buena Vista Center
Ashby,94702,1119,85157 Buena Vista Center
North Berkeley,94702,1120,85 Bobwhite Junction
Downtown Berkeley,94702,1120,85 Bobwhite Junction
Ashby,94702,1120,85 Bobwhite Junction
North Berkeley,94702,1121,43335 Comanche Terrace
Downtown Berkeley,94702,1121,43335 Comanche Terrace
Ashby,94702,1121,43335 Comanche Terrace
North Berkeley,94702,1122,8 Old Shore Street
Downtown Berkeley,94702,1122,8 Old Shore Street
Ashby,94702,1122,8 Old Shore Street
North Berkeley,94702,1123,88764 Ilene Way
Downtown Berkeley,94702,1123,88764 Ilene Way
Ashby,94702,1123,88764 Ilene Way
North Berkeley,94702,1124,789 School Parkway
Downtown Berkeley,94702,1124,789 School Parkway
Ashby,94702,1124,789 School Parkway
North Berkeley,94702,1125,5959 Vidon Crossing
Downtown Berkeley,94702,1125,5959 Vidon Crossing
Ashby,94702,1125,5959 Vidon Crossing
North Berkeley,94702,1126,68735 Hansons Park
Downtown Berkeley,94702,1126,68735 Hansons Park
Ashby,94702,1126,68735 Hansons Park
North Berkeley,94702,1127,7030 Hermina Hill
Downtown Berkeley,94702,1127,7030 Hermina Hill
Ashby,94702,1127,7030 Hermina Hill
North Berkeley,94702,1128,10 Sage Lane
Downtown Berkeley,94702,1128,10 Sage Lane
Ashby,94702,1128,10 Sage Lane
North Berkeley,94702,1129,71 Northfield Parkway
Downtown Berkeley,94702,1129,71 Northfield Parkway
Ashby,94702,1129,71 Northfield Parkway
North Berkeley,94702,1130,988 Bunting Trail
Downtown Berkeley,94702,1130,988 Bunting Trail
Ashby,94702,1130,988 Bunting Trail
North Berkeley,94702,1131,867 Debra Road
Downtown Berkeley,94702,1131,867 Debra Road
Ashby,94702,1131,867 Debra Road
North Berkeley,94702,1132,5 Dahle Street
Downtown Berkeley,94702,1132,5 Dahle Street
Ashby,94702,1132,5 Dahle Street
North Berkeley,94702,1133,2263 Corben Parkway
Downtown Berkeley,94702,1133,2263 Corben Parkway
Ashby,94702,1133,2263 Corben Parkway
North Berkeley,94702,1134,2590 Forest Run Court
Downtown Berkeley,94702,1134,2590 Forest Run Court
Ashby,94702,1134,2590 Forest Run Court
North Berkeley,94702,1135,2812 Fremont Avenue
Downtown Berkeley,94702,1135,2812 Fremont Avenue
Ashby,94702,1135,2812 Fremont Avenue
North Berkeley,94702,1136,28 Clarendon Plaza
Downtown Berkeley,94702,1136,28 Clarendon Plaza
Ashby,94702,1136,28 Clarendon Plaza
North Berkeley,94702,1137,46791 Hansons Court
Downtown Berkeley,94702,1137,46791 Hansons Court
Ashby,94702,1137,46791 Hansons Court
North Berkeley,94702,1138,818 Dryden Circle
Downtown Berkeley,94702,1138,818 Dryden Circle
Ashby,94702,1138,818 Dryden Circle
North Berkeley,94702,1139,4889 Welch Way
Downtown Berkeley,94702,1139,4889 Welch Way
Ashby,94702,1139,4889 Welch Way
North Berkeley,94702,1140,8 Rigney Hill
Downtown Berkeley,94702,1140,8 Rigney Hill
Ashby,94702,1140,8 Rigney Hill
North Berkeley,94702,1141,60 Novick Place
Downtown Berkeley,94702,1141,60 Novick Place
Ashby,94702,1141,60 Novick Place
North Berkeley,94702,1142,690 Montana Road
Downtown Berkeley,94702,1142,690 Montana Road
Ashby,94702,1142,690 Montana Road
North Berkeley,94702,1143,4 Sunbrook Junction
Downtown Berkeley,94702,1143,4 Sunbrook Junction
Ashby,94702,1143,4 Sunbrook Junction
North Berkeley,94702,1144,409 Ridgeview Court
Downtown Berkeley,94702,1144,409 Ridgeview Court
Ashby,94702,1144,409 Ridgeview Court
North Berkeley,94702,1145,4345 Dennis Lane
Downtown Berkeley,94702,1145,4345 Dennis Lane
Ashby,94702,1145,4345 Dennis Lane
North Berkeley,94702,1146,2 Schlimgen Street
Downtown Berkeley,94702,1146,2 Schlimgen Street
Ashby,94702,1146,2 Schlimgen Street
North Berkeley,94702,1147,2 Crescent Oaks Circle
Downtown Berkeley,94702,1147,2 Crescent Oaks Circle
Ashby,94702,1147,2 Crescent Oaks Circle
North Berkeley,94702,1148,99 Doe Crossing Road
Downtown Berkeley,94702,1148,99 Doe Crossing Road
Ashby,94702,1148,99 Doe Crossing Road
North Berkeley,94702,1149,85 Dapin Parkway
Downtown Berkeley,94702,1149,85 Dapin Parkway
Ashby,94702,1149,85 Dapin Parkway
North Berkeley,94702,1150,45823 Pleasure Drive
Downtown Berkeley,94702,1150,45823 Pleasure Drive
Ashby,94702,1150,45823 Pleasure Drive
North Berkeley,94702,1151,87749 Grim Road
Downtown Berkeley,94702,1151,87749 Grim Road
Ashby,94702,1151,87749 Grim Road
North Berkeley,94702,1152,47 Hanover Junction
Downtown Berkeley,94702,1152,47 Hanover Junction
Ashby,94702,1152,47 Hanover Junction
North Berkeley,94702,1153,85 Eliot Alley
Downtown Berkeley,94702,1153,85 Eliot Alley
Ashby,94702,1153,85 Eliot Alley
North Berkeley,94702,1154,60511 Anderson Court
Downtown Berkeley,94702,1154,60511 Anderson Court
Ashby,94702,1154,60511 Anderson Court
North Berkeley,94702,1155,32099 6th Road
Downtown Berkeley,94702,1155,32099 6th Road
Ashby,94702,1155,32099 6th Road
North Berkeley,94702,1156,94 Sherman Trail
Downtown Berkeley,94702,1156,94 Sherman Trail
Ashby,94702,1156,94 Sherman Trail
North Berkeley,94702,1157,12126 Sloan Parkway
Downtown Berkeley,94702,1157,12126 Sloan Parkway
Ashby,94702,1157,12126 Sloan Parkway
North Berkeley,94702,1158,57 Pennsylvania Park
Downtown Berkeley,94702,1158,57 Pennsylvania Park
Ashby,94702,1158,57 Pennsylvania Park
North Berkeley,94702,1159,818 Logan Alley
Downtown Berkeley,94702,1159,818 Logan Alley
Ashby,94702,1159,818 Logan Alley
North Berkeley,94702,1160,77198 Troy Road
Downtown Berkeley,94702,1160,77198 Troy Road
Ashby,94702,1160,77198 Troy Road
North Berkeley,94702,1161,942 Jana Pass
Downtown Berkeley,94702,1161,942 Jana Pass
Ashby,94702,1161,942 Jana Pass
North Berkeley,94702,1162,15111 Autumn Leaf Street
Downtown Berkeley,94702,1162,15111 Autumn Leaf Street
Ashby,94702,1162,15111 Autumn Leaf Street
North Berkeley,94702,1163,83 Lakeland Terrace
Downtown Berkeley,94702,1163,83 Lakeland Terrace
Ashby,94702,1163,83 Lakeland Terrace
North Berkeley,94702,1164,79 Heath Drive
Downtown Berkeley,94702,1164,79 Heath Drive
Ashby,94702,1164,79 Heath Drive
North Berkeley,94702,1165,18951 6th Avenue
Downtown Berkeley,94702,1165,18951 6th Avenue
Ashby,94702,1165,18951 6th Avenue
North Berkeley,94702,1166,485 Texas Crossing
Downtown Berkeley,94702,1166,485 Texas Crossing
Ashby,94702,1166,485 Texas Crossing
North Berkeley,94702,1167,5 Carioca Way
Downtown Berkeley,94702,1167,5 Carioca Way
Ashby,94702,1167,5 Carioca Way
North Berkeley,94702,1168,192 Nevada Place
Downtown Berkeley,94702,1168,192 Nevada Place
Ashby,94702,1168,192 Nevada Place
North Berkeley,94702,1169,323 Norway Maple Court
Downtown Berkeley,94702,1169,323 Norway Maple Court
Ashby,94702,1169,323 Norway Maple Court
North Berkeley,94702,1170,9 Linden Road
Downtown Berkeley,94702,1170,9 Linden Road
Ashby,94702,1170,9 Linden Road
North Berkeley,94702,1171,6 Weeping Birch Junction
Downtown Berkeley,94702,1171,6 Weeping Birch Junction
Ashby,94702,1171,6 Weeping Birch Junction
North Berkeley,94702,1172,513 Vahlen Avenue
Downtown Berkeley,94702,1172,513 Vahlen Avenue
Ashby,94702,1172,513 Vahlen Avenue
North Berkeley,94702,1173,82473 Walton Way
Downtown Berkeley,94702,1173,82473 Walton Way
Ashby,94702,1173,82473 Walton Way
North Berkeley,94702,1174,17085 Old Shore Circle
Downtown Berkeley,94702,1174,17085 Old Shore Circle
Ashby,94702,1174,17085 Old Shore Circle
North Berkeley,94702,1175,4 New Castle Parkway
Downtown Berkeley,94702,1175,4 New Castle Parkway
Ashby,94702,1175,4 New Castle Parkway
North Berkeley,94702,1176,533 Glendale Lane
Downtown Berkeley,94702,1176,533 Glendale Lane
Ashby,94702,1176,533 Glendale Lane
North Berkeley,94702,1177,7216 Milwaukee Terrace
Downtown Berkeley,94702,1177,7216 Milwaukee Terrace
Ashby,94702,1177,7216 Milwaukee Terrace
North Berkeley,94702,1178,782 Forster Street
Downtown Berkeley,94702,1178,782 Forster Street
Ashby,94702,1178,782 Forster Street
North Berkeley,94702,1179,4815 Florence Center
Downtown Berkeley,94702,1179,4815 Florence Center
Ashby,94702,1179,4815 Florence Center
North Berkeley,94702,1180,50863 Loftsgordon Alley
Downtown Berkeley,94702,1180,50863 Loftsgordon Alley
Ashby,94702,1180,50863 Loftsgordon Alley
North Berkeley,94702,1181,4 Rusk Road
Downtown Berkeley,94702,1181,4 Rusk Road
Ashby,94702,1181,4 Rusk Road
North Berkeley,94702,1182,4345 Valley Edge Plaza
Downtown Berkeley,94702,1182,4345 Valley Edge Plaza
Ashby,94702,1182,4345 Valley Edge Plaza
North Berkeley,94702,1183,8320 Division Crossing
Downtown Berkeley,94702,1183,8320 Division Crossing
Ashby,94702,1183,8320 Division Crossing
North Berkeley,94702,1184,677 Summer Ridge Junction
Downtown Berkeley,94702,1184,677 Summer Ridge Junction
Ashby,94702,1184,677 Summer Ridge Junction
North Berkeley,94702,1185,3499 Forest Dale Point
Downtown Berkeley,94702,1185,3499 Forest Dale Point
Ashby,94702,1185,3499 Forest Dale Point
North Berkeley,94702,1186,1820 Grayhawk Point
Downtown Berkeley,94702,1186,1820 Grayhawk Point
Ashby,94702,1186,1820 Grayhawk Point
North Berkeley,94702,1187,98 Raven Center
Downtown Berkeley,94702,1187,98 Raven Center
Ashby,94702,1187,98 Raven Center
North Berkeley,94702,1188,9 Comanche Lane
Downtown Berkeley,94702,1188,9 Comanche Lane
Ashby,94702,1188,9 Comanche Lane
North Berkeley,94702,1189,4 Lindbergh Circle
Downtown Berkeley,94702,1189,4 Lindbergh Circle
Ashby,94702,1189,4 Lindbergh Circle
North Berkeley,94702,1190,4773 High Crossing Center
Downtown Berkeley,94702,1190,4773 High Crossing Center
Ashby,94702,1190,4773 High Crossing Center
North Berkeley,94702,1191,7413 Bunker Hill Place
Downtown Berkeley,94702,1191,7413 Bunker Hill Place
Ashby,94702,1191,7413 Bunker Hill Place
North Berkeley,94702,1192,2980 Myrtle Park
Downtown Berkeley,94702,1192,2980 Myrtle Park
Ashby,94702,1192,2980 Myrtle Park
North Berkeley,94709,1193,4097 Warner Crossing
Downtown Berkeley,94709,1193,4097 Warner Crossing
North Berkeley,94709,1194,96463 Trailsway Hill
Downtown Berkeley,94709,1194,96463 Trailsway Hill
North Berkeley,94709,1195,191 Scott Circle
Downtown Berkeley,94709,1195,191 Scott Circle
North Berkeley,94709,1196,3 Hansons Trail
Downtown Berkeley,94709,1196,3 Hansons Trail
North Berkeley,94709,1197,3 Fieldstone Drive
Downtown Berkeley,94709,1197,3 Fieldstone Drive
North Berkeley,94709,1198,3 Bartillon Hill
Downtown Berkeley,94709,1198,3 Bartillon Hill
North Berkeley,94709,1199,38359 Pawling Pass
Downtown Berkeley,94709,1199,38359 Pawling Pass
North Berkeley,94709,1200,3 Blue Bill Park Drive
Downtown Berkeley,94709,1200,3 Blue Bill Park Drive
North Berkeley,94709,1201,31863 Veith Court
Downtown Berkeley,94709,1201,31863 Veith Court
North Berkeley,94709,1202,96 Judy Hill
Downtown Berkeley,94709,1202,96 Judy Hill
North Berkeley,94709,1203,98 Linden Lane
Downtown Berkeley,94709,1203,98 Linden Lane
North Berkeley,94709,1204,1393 Schurz Circle
Downtown Berkeley,94709,1204,1393 Schurz Circle
North Berkeley,94709,1205,7203 Independence Way
Downtown Berkeley,94709,1205,7203 Independence Way
North Berkeley,94709,1206,6280 Sachtjen Avenue
Downtown Berkeley,94709,1206,6280 Sachtjen Avenue
North Berkeley,94709,1207,5 Springs Plaza
Downtown Berkeley,94709,1207,5 Springs Plaza
North Berkeley,94709,1208,858 Valley Edge Point
Downtown Berkeley,94709,1208,858 Valley Edge Point
North Berkeley,94709,1209,56 Rusk Terrace
Downtown Berkeley,94709,1209,56 Rusk Terrace
North Berkeley,94709,1210,97 Red Cloud Street
Downtown Berkeley,94709,1210,97 Red Cloud Street
North Berkeley,94709,1211,591 Sage Center
Downtown Berkeley,94709,1211,591 Sage Center
North Berkeley,94709,1212,7 Bartillon Drive
Downtown Berkeley,94709,1212,7 Bartillon Drive
North Berkeley,94709,1213,6023 Riverside Pass
Downtown Berkeley,94709,1213,6023 Riverside Pass
North Berkeley,94709,1214,80718 Tennessee Drive
Downtown Berkeley,94709,1214,80718 Tennessee Drive
North Berkeley,94709,1215,9409 Macpherson Hill
Downtown Berkeley,94709,1215,9409 Macpherson Hill
North Berkeley,94709,1216,10 Redwing Crossing
Downtown Berkeley,94709,1216,10 Redwing Crossing
North Berkeley,94709,1217,9 Sherman Plaza
Downtown Berkeley,94709,1217,9 Sherman Plaza
North Berkeley,94709,1218,65541 Sage Point
Downtown Berkeley,94709,1218,65541 Sage Point
North Berkeley,94709,1219,62953 Johnson Way
Downtown Berkeley,94709,1219,62953 Johnson Way
North Berkeley,94709,1220,64207 Ramsey Circle
Downtown Berkeley,94709,1220,64207 Ramsey Circle
North Berkeley,94709,1221,352 Melby Circle
Downtown Berkeley,94709,1221,352 Melby Circle
North Berkeley,94709,1222,9733 Mallard Drive
Downtown Berkeley,94709,1222,9733 Mallard Drive
North Berkeley,94709,1223,49224 Emmet Terrace
Downtown Berkeley,94709,1223,49224 Emmet Terrace
North Berkeley,94709,1224,8 Dovetail Terrace
Downtown Berkeley,94709,1224,8 Dovetail Terrace
North Berkeley,94709,1225,9 American Crossing
Downtown Berkeley,94709,1225,9 American Crossing
North Berkeley,94709,1226,3 Fulton Park
Downtown Berkeley,94709,1226,3 Fulton Park
North Berkeley,94709,1227,73267 Lien Hill
Downtown Berkeley,94709,1227,73267 Lien Hill
North Berkeley,94709,1228,140 Roth Trail
Downtown Berkeley,94709,1228,140 Roth Trail
North Berkeley,94709,1229,12 8th Hill
Downtown Berkeley,94709,1229,12 8th Hill
North Berkeley,94709,1230,3663 Sundown Terrace
Downtown Berkeley,94709,1230,3663 Sundown Terrace
North Berkeley,94709,1231,60810 School Point
Downtown Berkeley,94709,1231,60810 School Point
North Berkeley,94709,1232,453 Thackeray Drive
Downtown Berkeley,94709,1232,453 Thackeray Drive
North Berkeley,94709,1233,7 Upham Court
Downtown Berkeley,94709,1233,7 Upham Court
North Berkeley,94709,1234,48229 School Lane
Downtown Berkeley,94709,1234,48229 School Lane
North Berkeley,94709,1235,16 Vidon Crossing
Downtown Berkeley,94709,1235,16 Vidon Crossing
North Berkeley,94709,1236,5 Gateway Way
Downtown Berkeley,94709,1236,5 Gateway Way
North Berkeley,94709,1237,91 Johnson Place
Downtown Berkeley,94709,1237,91 Johnson Place
North Berkeley,94709,1238,4806 Di Loreto Alley
Downtown Berkeley,94709,1238,4806 Di Loreto Alley
North Berkeley,94709,1239,3298 Sheridan Circle
Downtown Berkeley,94709,1239,3298 Sheridan Circle
North Berkeley,94709,1240,9757 Schiller Place
Downtown Berkeley,94709,1240,9757 Schiller Place
North Berkeley,94709,1241,57745 John Wall Terrace
Downtown Berkeley,94709,1241,57745 John Wall Terrace
North Berkeley,94709,1242,99100 Bluejay Place
Downtown Berkeley,94709,1242,99100 Bluejay Place
North Berkeley,94709,1243,7 Arrowood Street
Downtown Berkeley,94709,1243,7 Arrowood Street
North Berkeley,94709,1244,8567 Boyd Way
Downtown Berkeley,94709,1244,8567 Boyd Way
North Berkeley,94709,1245,309 Sutherland Trail
Downtown Berkeley,94709,1245,309 Sutherland Trail
North Berkeley,94709,1246,6582 Maywood Road
Downtown Berkeley,94709,1246,6582 Maywood Road
North Berkeley,94709,1247,9772 Helena Way
Downtown Berkeley,94709,1247,9772 Helena Way
North Berkeley,94709,1248,7 Bartillon Junction
Downtown Berkeley,94709,1248,7 Bartillon Junction
North Berkeley,94709,1249,9480 Green Ridge Terrace
Downtown Berkeley,94709,1249,9480 Green Ridge Terrace
North Berkeley,94709,1250,468 Grover Way
Downtown Berkeley,94709,1250,468 Grover Way
North Berkeley,94709,1251,42 Utah Crossing
